insee_1,year_test,predicted_drought,latitude_1,longitude_1,decision_1
86120,2012,0,46.32083346047328,0.94433057187348,0
86121,2012,0,46.60992111960921,0.062343331450745,0
86122,2012,0,46.604021336168906,0.7266533391980611,0
86123,2012,0,46.543354980403386,0.082149715094414,0
86124,2012,0,46.594305534981,0.52295072833027,0
86125,2012,0,46.76406264736767,0.705788693741856,0
86126,2012,0,46.50999021503164,0.7632675375381861,0
86127,2012,0,46.91620631569776,0.475922952907771,0
86128,2012,0,46.80464861088878,0.303557695443846,0
86129,2012,0,46.83684230972189,0.7723462872994801,0
86130,2012,0,46.89804448861933,0.693763663710203,0
86131,2012,0,46.44342469552896,0.588807648525931,0
86132,2012,0,46.50667197667503,1.083466515368271,0
86133,2012,0,46.52058406343924,0.298086285921266,0
86135,2012,0,46.61792125671476,0.530368469246796,0
86136,2012,0,46.080091519161215,0.283290344940545,0
86137,2012,0,47.009807285585744,0.099044312467255,0
86138,2012,0,46.18246965862417,0.7704493113987431,0
86139,2012,0,46.43775720565674,0.114217790925493,0
86140,2012,0,46.4057829015373,0.7301226137138701,0
86141,2012,0,46.34960026339857,0.391444598255413,0
86142,2012,0,46.67800111331567,0.0958034977140599,0
86144,2012,0,46.72043555027612,0.054172172555139,0
86145,2012,0,46.47060885886106,0.225624915429315,0
86146,2012,0,46.743415637987006,0.377111610428136,0
86147,2012,0,46.42576688268054,0.216813691345593,0
86148,2012,0,46.39301885011935,0.347317602515975,0
86119,2012,0,46.22413051626735,0.457298281722511,0
86149,2012,0,46.91995114678296,0.050110360393259,0
86118,2012,0,46.46925134304622,0.9741560080636512,0
86116,2012,0,46.46763631085814,0.074759689366422,0
86086,2012,0,46.81312227022278,0.7254670786249121,0
86088,2012,0,46.54255862180308,0.292949009800208,0
86089,2012,0,46.76196477274724,0.105709107422394,0
86090,2012,0,47.01228666604624,-0.057712567672569,0
86091,2012,0,46.49065199922571,0.041371831220217,0
86092,2012,0,46.927082950780736,0.608217192882876,0
86093,2012,0,46.93933249682114,0.20868187461657,0
86094,2012,0,46.441439338076805,0.5374365230789411,0
86095,2012,0,46.69629264565157,0.44338363683305,0
86096,2012,0,46.8397507342568,0.272341235914521,0
86097,2012,0,46.31470221900764,0.410169403006788,0
86098,2012,0,46.55804147652832,0.747824458548157,0
86099,2012,0,46.48327731816601,0.522738191744001,0
86100,2012,0,46.53124366153693,0.246086949225219,0
86102,2012,0,46.66453400617685,0.13412722985563,0
86103,2012,0,46.370526783521534,0.413253072588,0
86104,2012,0,46.1010026560495,0.338161906693581,0
86105,2012,0,46.43958035686169,0.423353423469248,0
86106,2012,0,47.0077939259772,-0.004365887896906,0
86107,2012,0,46.36886803495825,0.6648236805762111,0
86109,2012,0,46.90837728456774,0.149597143414011,0
86110,2012,0,46.51312138798498,0.927029519837773,0
86111,2012,0,46.87399240835376,0.593092294739997,0
86112,2012,0,46.238469693397455,0.698756501243275,0
86113,2012,0,46.48476854403443,0.291606821215492,0
86114,2012,0,46.56768541079426,0.569115337507848,0
86115,2012,0,46.69359199982151,0.35661475420067,0
86117,2012,0,46.48932666924452,0.8734169123375921,0
86085,2012,0,46.83867894145851,0.201706399643322,0
86151,2012,0,46.96851184138039,0.216139412097043,0
86153,2012,0,46.39996864162119,0.6633289177728581,0
86192,2012,0,46.31446934976503,0.8540614539973571,0
86193,2012,0,46.7414633324159,0.7594200187651471,0
86194,2012,0,46.58392077257261,0.359947653003164,0
86197,2012,0,47.01885642609618,0.278071701383975,0
86198,2012,0,46.542004502251466,0.578924687595188,0
86200,2012,0,46.118254656366496,0.567316828463177,0
86201,2012,0,46.92897748406629,0.253952307476963,0
86202,2012,0,46.64714282382946,0.745621548258047,0
86203,2012,0,46.31239581366523,0.63610098098704,0
86204,2012,0,46.60553169561283,0.218304769967826,0
86205,2012,0,46.99891975227471,-0.032722498262072,0
86206,2012,0,47.11223956578203,0.00510983218856,0
86207,2012,0,46.775462311252326,0.8024073287402601,0
86209,2012,0,46.475238128287984,0.367776542040366,0
86210,2012,0,47.12521007782548,0.051742606190694,0
86211,2012,0,46.25806543766664,0.303101746454786,0
86213,2012,0,46.42003906239761,0.026822607676478,0
86214,2012,0,46.54864694957764,0.352443691441963,0
86217,2012,0,46.925280728490506,0.374730280795777,0
86218,2012,0,46.88151705699213,0.057210951696207,0
86219,2012,0,46.71349748418334,0.47670599267337,0
86220,2012,0,46.11358690255215,0.285066310291193,0
86221,2012,0,46.82802510167108,0.360852837882323,0
86222,2012,0,46.66400153744864,0.435326068864779,0
86223,2012,0,46.57616456219687,0.900631696992329,0
86224,2012,0,46.89783450488747,0.419446005432322,0
86225,2012,0,46.83937085151359,0.08805099605657,0
86191,2012,0,46.47401821263546,0.8159623494107071,0
86152,2012,0,46.16444956513695,0.516322833549371,0
86190,2012,0,46.34109906817214,0.7311254983589841,0
86188,2012,0,46.35015698003056,0.189782511549135,0
86156,2012,0,47.01061636870421,0.168824236820484,0
86157,2012,0,46.54838074312335,0.415961339412597,0
86158,2012,0,46.63202535774518,0.304897711077927,0
86159,2012,0,46.194855364385255,0.705514594962796,0
86160,2012,0,46.78919303076425,0.198457182701433,0
86161,2012,0,46.87742936840525,0.003562896248882,0
86162,2012,0,46.93823990830167,0.472335369350134,0
86163,2012,0,46.62854980810226,0.434064496857035,0
86164,2012,0,46.7316777374693,0.6178153048156501,0
86165,2012,0,46.42639788459506,0.8954583476316571,0
86166,2012,0,46.56213276518288,0.134568095376178,0
86169,2012,0,47.10335286023985,-0.012821666235817,0
86170,2012,0,46.32428351148469,0.8075045612587811,0
86171,2012,0,46.27615995701489,0.6919388257737711,0
86172,2012,0,46.21650660303913,0.768458601228007,0
86173,2012,0,46.98624365222402,0.036932423835889,0
86174,2012,0,46.77254875779768,0.494183225778265,0
86175,2012,0,46.60988620889321,0.8799903106783581,0
86177,2012,0,46.68231026235416,0.25464507367528,0
86178,2012,0,46.485661047096734,0.464374544178738,0
86180,2012,0,46.50528796318022,0.418002332761719,0
86181,2012,0,46.974647297360384,0.272538169916172,0
86182,2012,0,46.88236326510612,0.32735489456569,0
86183,2012,0,46.964992735201534,0.622269662307769,0
86184,2012,0,46.77548785283814,0.35782177459478,0
86186,2012,0,46.86266532709344,0.6463210392759831,0
86187,2012,0,46.58657958423573,0.780170187259807,0
86189,2012,0,46.20979190734046,0.479434214776515,0
86084,2012,0,46.412662627543966,1.175023594697972,0
86083,2012,0,46.4939416192024,0.17346854455324,0
86082,2012,0,46.29605158435456,0.17949706689856,0
85286,2012,0,46.38525135693162,-0.94101779206639,0
85288,2012,0,46.47578644498662,-1.627514981656882,0
85290,2012,0,46.54330981992592,-1.006997775341948,0
85292,2012,0,46.60627406209285,-0.873461023865399,0
85294,2012,0,46.356460160489696,-1.431363221260164,0
85295,2012,0,46.99755861430303,-1.231933611541548,0
85297,2012,0,46.37926851107885,-1.199283514218557,0
85298,2012,0,46.60553406209343,-1.7486367204154871,0
85299,2012,0,46.39738587321102,-0.885083606793263,0
85300,2012,0,46.68567736296429,-1.541121291911335,0
85301,2012,0,46.82267417560859,-1.116509821640217,0
85302,2012,0,46.963477452137305,-0.9853400060894272,0
85303,2012,0,46.3543018169215,-0.8566283266674891,0
85304,2012,0,46.3891941166554,-0.968106001438897,0
85306,2012,0,46.4519408659033,-0.706316598666018,0
86001,2012,0,46.2646103373928,0.789659194144349,0
86002,2012,0,46.757851134946165,0.153603662902973,0
86003,2012,0,46.3496375961049,0.270285912604751,0
86004,2012,0,46.69869759997363,0.896253717568897,0
86005,2012,0,46.93858729193335,0.102241708869322,0
86006,2012,0,46.53600164235704,0.8391496965046751,0
86007,2012,0,46.87708307601575,0.530703043552124,0
86008,2012,0,46.9520341161841,0.003335895474262,0
86009,2012,0,46.671586404314674,0.6812337983130491,0
86010,2012,0,46.4452071575308,0.334206322979503,0
86011,2012,0,46.15009874884908,0.7846177182199161,0
86012,2012,0,46.10330583922547,0.40830088994734,0
85284,2012,0,46.7951288466333,-1.913926994573763,0
86014,2012,0,46.756192263370245,0.569776256918416,0
85282,2012,0,46.71400974063601,-0.98747730881968,0
85280,2012,0,46.86590541573642,-1.9489408138923192,0
85236,2012,0,46.639592544440816,-1.715972491403618,0
85237,2012,0,46.58540416526094,-0.9221773154852512,0
85238,2012,0,46.950683797131305,-0.9011237523275232,0
85239,2012,0,46.73294969248689,-1.82595152879331,0
85243,2012,0,46.611856698859576,-1.810039179228855,0
85244,2012,0,46.42890520867237,-0.75894896322709,0
85245,2012,0,46.54646375081003,-0.907394581139016,0
85248,2012,0,46.5970244334954,-0.976384286709114,0
85250,2012,0,46.56863327476967,-1.7078762228759432,0
85251,2012,0,46.59558762214415,-0.72432772588807,0
85254,2012,0,46.8005779434702,-0.748892533741057,0
85255,2012,0,46.3366903174808,-1.24839685379938,0
85256,2012,0,46.48615914753384,-0.743056336645718,0
85260,2012,0,46.80700595468991,-1.66964833148901,0
85261,2012,0,46.55960187965222,-1.1240623590067371,0
85262,2012,0,46.99279075255107,-1.507388224197961,0
85265,2012,0,46.4009643491172,-0.7428162674249641,0
85266,2012,0,46.75020174214386,-0.974504061490502,0
85267,2012,0,46.36942469091142,-1.066719952637343,0
85268,2012,0,46.70577418644747,-1.831554809961664,0
85269,2012,0,46.33685779728141,-0.7072937311012271,0
85271,2012,0,46.613003873282686,-0.8310839287999711,0
85273,2012,0,46.881837132757205,-2.016078289119234,0
85274,2012,0,46.53485088985059,-0.944470507824907,0
85276,2012,0,46.739722068880745,-1.08371759276623,0
85277,2012,0,46.50347566555489,-1.382954205999166,0
85278,2012,0,46.42975044887175,-1.5495620577810212,0
85281,2012,0,46.5054321828382,-0.8488194605808491,0
86015,2012,0,46.13392465142326,0.6474173011156561,0
86016,2012,0,46.663611365563725,0.304857474532661,0
86017,2012,0,46.644079734070296,0.045496837921288,0
86017,2012,0,46.644079734070296,0.045496837921288,0
86054,2012,0,46.21481959937264,0.327805032659158,0
86055,2012,0,46.18906279151801,0.409088341367581,0
86056,2012,0,46.522274619878864,0.135612163982426,0
86058,2012,0,46.64586087841581,0.5369094807556131,0
86059,2012,0,46.46948725615544,0.730976969782675,0
86060,2012,0,46.69756001461117,0.200482288592308,0
86061,2012,0,46.140322622185806,0.415210425844723,0
86062,2012,0,46.65186001583018,0.361722698792516,0
86063,2012,0,46.07233361490445,0.437740992282178,0
86064,2012,0,46.25965417113496,0.440513917071095,0
86065,2012,0,46.41630929182695,0.300807728816971,0
86066,2012,0,46.81567001848297,0.5525989769357931,0
86067,2012,0,46.319791042642976,0.189593635346367,0
86068,2012,0,46.205193531311664,0.158137798049102,0
86069,2012,0,46.88635449229079,0.110583366083939,0
86070,2012,0,46.55455642562489,0.678622247418693,0
86071,2012,0,46.744423253753055,0.271165450849013,0
86072,2012,0,46.724011567798826,0.6741471099831371,0
86073,2012,0,46.69435139480117,0.027004142540057,0
86074,2012,0,46.625966731367306,0.112053368688149,0
86075,2012,0,46.80760348330811,0.168441439384087,0
86076,2012,0,46.65028615913644,0.241446585284121,0
86077,2012,0,46.442308647607206,0.6682324389801501,0
86078,2012,0,46.14122322753879,0.300987364674906,0
86079,2012,0,46.96980263913263,0.170597990866396,0
86080,2012,0,46.44641905723405,0.164068414250015,0
86081,2012,0,46.77995413934895,0.437112922807775,0
86053,2012,0,46.72350177749685,0.154205857562552,0
86052,2012,0,46.32298272383577,0.320405816346538,0
86050,2012,0,46.65447478414057,-0.006876041145886,0
86049,2012,0,46.97197821979083,0.097960273076394,0
86017,2012,0,46.644079734070296,0.045496837921288,0
86017,2012,0,46.644079734070296,0.045496837921288,0
86019,2012,0,46.74320703322045,0.43699999075305,0
86020,2012,0,46.650492196469486,0.6078452313439211,0
86021,2012,0,46.551014968156686,0.035270523605184,0
86023,2012,0,46.90166577038149,0.26862377123165,0
86024,2012,0,46.55555383257206,0.202564421373531,0
86025,2012,0,46.546955043180006,0.9765873361653072,0
86026,2012,0,47.08703401030101,0.173619362770776,0
86027,2012,0,46.58599142327579,0.297504952600913,0
86028,2012,0,46.60325595428348,0.465724619772819,0
86029,2012,0,46.20714466313783,0.255573056586296,0
86030,2012,0,46.72961954693599,0.230518218917985,0
86031,2012,0,46.61390905297647,0.599381155939371,0
84080,2012,0,44.03352560025579,4.984747664499156,0
84080,2012,0,44.03352560025579,4.984747664499156,1
86032,2012,0,46.67958051971125,0.566087021512512,0
86035,2012,0,46.3726210899129,1.001887043222683,0
86036,2012,0,47.07446709773651,0.075217763682991,0
86037,2012,0,46.3870241747697,1.090040821033034,0
86038,2012,0,46.35704592602505,0.472294724687464,0
86039,2012,0,46.250469073608514,0.191737009106045,0
86040,2012,0,46.631576374143776,0.821557170469684,0
86041,2012,0,46.605409550597656,0.36920547960612,0
86042,2012,0,46.96916267909929,0.663280851924204,0
86043,2012,0,46.31609348499656,0.238288018655092,0
86044,2012,0,47.03343272916082,0.229028665856478,0
86045,2012,0,46.39903800984825,0.169884448212359,0
86046,2012,0,46.758940389560536,0.529064773205106,0
86048,2012,0,46.71966882590895,0.26925818754403,0
86034,2012,0,46.35558044409007,0.5817762524943231,0
84079,2012,0,44.05686681709207,5.341492230808142,0
84078,2012,0,44.24298439351807,4.72457377095305,0
84077,2012,0,44.10578118725016,5.12787069213603,0
82063,2012,1,43.97522701036955,1.064280386263525,1
82065,2012,1,44.14897864865317,0.9105826775120812,0
82067,2012,1,43.94835711520193,0.9593377490584252,0
82070,2012,1,43.89447569075414,0.9198968570086712,0
82071,2012,1,43.81507681129542,0.960854244996004,0
82072,2012,1,44.110027433442,0.856994008348356,0
82073,2012,1,44.11300872875342,0.925431531850672,0
82074,2012,1,43.94265548340956,0.7879818141532601,0
82075,2012,1,43.82244837369368,1.286708304785995,1
82076,2012,1,44.1168766255443,1.356969720301219,0
82077,2012,1,44.209162496312864,1.3168941592703831,1
82078,2012,1,44.28174370194085,1.5919269447377,0
82079,2012,1,43.9190655963688,1.346402007685368,1
82080,2012,1,44.08109618229586,1.202358183850761,1
82081,2012,1,43.95664345684271,1.092379671650015,1
82082,2012,0,44.271978396343314,1.790129545349055,0
82083,2012,1,43.98515413809155,0.841507103238306,0
82084,2012,1,44.2848641284447,0.9650450843575532,0
82086,2012,1,43.97376937863041,1.106633937267654,0
82088,2012,0,44.16330420898648,1.958426351864944,0
82089,2012,1,44.13205717147703,0.82187716485419,0
82090,2012,1,44.09326198290475,1.389765649275715,1
82091,2012,1,43.882927049644856,0.9139280187484572,0
82092,2012,1,44.22369447197483,1.573065206295969,1
82093,2012,1,43.932452293141786,1.082878659712592,0
82094,2012,1,44.2642995724812,1.127132701390999,1
82095,2012,0,44.20739752132173,1.669995117215715,0
82062,2012,1,43.91269516541692,1.219263266846597,0
82097,2012,1,43.95608221394002,0.925072043975056,1
82061,2012,0,44.14152630629833,1.825217792429914,0
82059,2012,1,43.833541314529896,0.9673323310865,0
82029,2012,0,44.26033542238043,1.92951732346739,0
82030,2012,1,44.00501778435661,1.091147388888587,1
82032,2012,1,44.17675827036541,0.960294296377395,1
82033,2012,1,44.04903265247257,1.123481231214458,1
82034,2012,1,44.00298778765017,0.91787878290353,0
82035,2012,1,44.021122311300665,0.9973632277995312,0
82036,2012,1,43.80222622592899,0.972224568141928,1
82037,2012,1,44.15654218740648,1.543511614866494,1
82038,2012,0,44.242063729512985,1.75360869362339,0
82040,2012,1,44.21539089536621,1.605465146243107,0
82042,2012,1,44.21283082517429,1.215165830380345,1
82043,2012,1,43.87198848750914,1.092827889345923,0
82044,2012,1,43.94124241286803,1.381259633071948,0
82045,2012,1,43.975889825594784,1.135869878449372,0
82046,2012,1,43.9600758220137,0.987814449104094,0
82048,2012,1,43.86863759232608,1.279147990675635,0
82049,2012,1,44.10253534176673,0.8140088191846601,1
8205,2012,0,49.61096456119994,4.584237525940835,0
82050,2012,1,44.08648073755232,0.7735159424346101,0
82051,2012,1,44.18323374836501,1.141437246069049,1
82052,2012,1,43.98176946158891,1.193680024937057,1
82053,2012,1,43.83604645900825,1.029570972573276,1
82054,2012,1,44.07638532920333,0.914122599797885,0
82055,2012,1,43.91150191619097,0.947377490223884,1
82056,2012,0,44.19671765621507,1.792338667203082,0
82057,2012,1,43.861792636035545,1.3391246531042,1
82058,2012,1,43.96663399432111,1.012479088885685,1
82060,2012,1,44.25270843460446,1.005891195072465,1
82028,2012,1,43.861054374797966,1.2993465819709171,0
82098,2012,1,44.00292680429794,1.451146804125716,0
82100,2012,0,44.292281826275925,1.76343661100297,0
82139,2012,1,44.037661263596455,0.9752791366978012,0
82140,2012,1,44.1044667905029,1.316375863879134,0
82141,2012,1,44.09404225438976,0.934521561122606,0
82142,2012,1,43.819634749156144,1.329219574564702,0
82145,2012,1,44.02451136259416,1.6316492232238562,1
82146,2012,1,43.9687272642855,0.8934472843518491,0
82147,2012,0,44.30661423112721,1.846310078663356,1
82148,2012,0,44.2515860137672,1.6352981151420911,0
82149,2012,1,44.128147257278535,1.480813902724732,1
82150,2012,1,43.92618252920692,1.414534497956223,0
82151,2012,1,44.31649314253828,0.9465004117680692,1
82152,2012,1,44.02319745421211,1.073356056652606,0
82153,2012,1,44.31141034809422,0.893358658988576,0
82154,2012,1,44.22161703821348,1.128136397437002,1
82155,2012,0,44.15609301102269,1.736405412417493,0
82157,2012,1,44.33389194853108,0.908627657620994,0
82158,2012,1,44.06167404382667,0.838811755984866,0
82159,2012,1,44.1349448025122,1.605035317267848,1
82160,2012,1,44.15243102691187,0.94232287126818,0
82162,2012,0,44.218201515303605,1.639845168961004,0
82164,2012,1,44.29206820236555,1.165278085368184,0
82165,2012,1,44.08332690051334,0.852281972740844,1
82166,2012,1,44.04535163608232,0.937520452504632,0
82168,2012,1,44.2056807142518,1.017283444588463,1
82169,2012,1,44.06584253150467,1.020230208770728,0
82170,2012,1,44.14013547508768,1.002037004608557,0
82171,2012,1,44.0077030324016,1.182271152862132,0
82138,2012,1,44.18084891074211,0.8806368171066461,0
82099,2012,1,44.11274151727688,1.18684429620559,0
82137,2012,0,44.2617881808705,1.865715092252661,0
82135,2012,1,43.88809462942952,1.437651039092354,0
82101,2012,1,44.08998842134509,0.971913032435062,0
82102,2012,1,44.01542207843525,0.8511151354460871,1
82103,2012,1,43.84180910836429,0.9162649162731852,0
82104,2012,1,43.94146648245302,0.8294744993994561,0
82105,2012,1,43.89538796701811,1.181342346265167,1
82106,2012,1,43.80367550506453,0.924111218571576,0
82107,2012,1,43.91228412031125,0.906121220446474,0
82108,2012,1,44.095461775208456,1.230410719189834,1
82111,2012,1,44.22857449929261,1.051024728542723,1
82112,2012,1,44.12625180794941,1.098347580137417,1
82113,2012,1,44.1933793631522,1.393179518863668,0
82114,2012,1,43.891374985560766,1.232249030072325,1
82116,2012,1,44.2476837200529,1.087052821019268,1
82117,2012,1,44.34064201111136,1.032526836865077,0
82118,2012,1,43.94165674348231,1.113901219286162,0
82121,2012,1,44.02225945778826,1.364086365011178,1
82122,2012,1,44.21366044310308,1.081935561338866,1
82125,2012,1,43.95241241230156,1.237646755793016,0
82126,2012,1,44.17178703811141,1.5653772636764351,0
82127,2012,1,44.17925398626488,1.061931337489152,1
82128,2012,1,44.22791884480533,1.4156472371132351,0
82129,2012,1,43.930114828714686,0.8783202236784371,1
82130,2012,1,44.20433928237611,0.930124213553224,0
82131,2012,1,44.23992402361159,1.473675236607381,1
82132,2012,1,44.10350577328519,1.624189428035758,0
82133,2012,0,44.27550021724059,1.673057236657303,0
82134,2012,1,44.06314376959002,1.528136026081072,1
82136,2012,1,43.89916869267273,1.397059786448523,0
82025,2012,1,43.954494565491416,1.316111809007702,1
82024,2012,1,44.22211013425455,0.9772224085029312,1
82023,2012,1,43.9436352242174,1.15609472541875,1
81263,2012,0,44.13498384355808,1.960220830368261,0
81264,2012,0,44.00678959229329,2.428050401053406,0
81266,2012,1,43.63505786600305,1.989238403230591,0
81269,2012,0,43.611742135339945,2.379697933277741,0
81270,2012,1,43.54339550303027,1.9722458932274791,0
81271,2012,1,43.75898851628862,1.686599977666517,1
81272,2012,1,43.9335030170823,1.606953075261132,1
81273,2012,0,43.58421959135373,2.170448471093068,1
81274,2012,1,43.885914104426135,2.132933545564655,1
81275,2012,1,44.07527762328377,2.042967241460586,1
81276,2012,1,43.92011514781091,1.679813061623277,1
81277,2012,1,43.99322986713493,2.254840338602548,0
81279,2012,1,43.954052132245614,1.6486299634175792,0
81280,2012,1,44.10787561160887,2.062176524522978,0
81281,2012,1,43.598998517961824,2.109291674492005,1
81283,2012,1,43.94741230799104,1.951195210020965,1
81284,2012,1,43.91054023353482,2.106556642108542,0
81285,2012,1,43.95893026418705,2.327326334150838,0
81286,2012,1,43.66530398237434,2.032486614906949,0
81288,2012,1,43.44124924690712,2.080313376541624,0
81289,2012,0,43.55112502664035,2.128886687820078,0
81290,2012,1,44.03471940170159,1.962672698108997,1
81291,2012,1,44.009592574007954,2.119734562746313,1
81292,2012,1,44.10805242346374,2.305926948136521,0
81293,2012,1,43.87954651146458,1.59365631218653,0
81294,2012,1,43.84331189283245,1.935291907085006,0
81295,2012,0,43.844149091460366,2.346484550974144,0
81262,2012,1,44.08387555302697,2.001751066256195,0
81296,2012,0,43.84880630135581,2.301127629398395,0
81261,2012,1,43.7554264288289,1.747526802493894,0
81259,2012,1,43.9961595825193,2.34196813906376,0
81229,2012,1,43.622713172509854,1.860532648336761,0
81230,2012,1,44.04115557723518,2.197240020211961,0
81232,2012,1,43.88266392907389,2.071720304656683,1
81233,2012,0,43.80919240312154,2.263531543858201,0
81234,2012,1,44.09394943881212,1.826051151897032,0
81235,2012,0,43.528122541912175,2.201350603327014,1
81236,2012,1,43.69565112217002,1.740621646641075,0
81237,2012,1,43.46343769083621,2.109162606690639,0
81240,2012,0,43.93263095815317,2.458175473068105,0
81241,2012,0,43.78176526941657,2.29527252552099,0
81242,2012,1,43.515673527119546,2.117911030761791,0
81243,2012,1,44.02743491605128,1.817234389056344,1
81244,2012,1,44.054413895068336,2.129584219609634,0
81245,2012,0,44.15268395539721,2.043598024596322,0
81246,2012,1,44.00180826541938,1.805594490876276,1
81247,2012,1,43.97051433684015,2.371663654389887,0
81248,2012,1,43.7421086864773,1.8813289248710696,0
81249,2012,1,44.08888532205355,2.19609081105838,1
81250,2012,0,43.76198629528878,2.146811262591929,0
81251,2012,1,43.562849471304006,2.078010851730051,0
81252,2012,0,43.67686337174885,2.230111766337558,0
81253,2012,1,43.95516741924151,2.261064418090006,0
81254,2012,1,44.05629102176683,2.248780704360356,0
81255,2012,1,43.73462478433825,1.766339243087795,0
81256,2012,0,43.68717872362155,2.256949236142099,0
81257,2012,1,43.93855714654103,2.226144153136156,1
81258,2012,1,43.75163108695877,2.080596033264901,0
81260,2012,0,43.78273349089342,2.239362359663672,0
81297,2012,1,43.9225715599922,2.069103583375091,1
81298,2012,1,43.63647269397628,1.711256348881407,1
81299,2012,1,43.64608034502645,1.925633677264211,0
8179,2012,0,49.720311450996256,5.075454527412458,0
8180,2012,0,49.72557891045373,4.707320680219584,0
8185,2012,0,49.97262628450631,4.66006812541737,0
8193,2012,0,49.488997200423576,4.531395340673227,0
8194,2012,0,49.71687816784268,4.905712110804665,0
82001,2012,1,44.048297163608034,1.273981426542231,0
82002,2012,1,44.081597185073406,1.4485643162193431,0
82003,2012,1,43.99381818394966,1.03112257965747,0
82004,2012,1,44.00923698622184,0.955085490690652,0
82005,2012,1,43.79602413567703,1.225327771350979,1
82006,2012,1,43.855165321827855,0.970551762062138,0
82007,2012,1,44.188922653525765,1.4694372152993591,0
82008,2012,1,44.058502346558015,0.8874085745612881,0
82009,2012,1,43.955735178400445,0.874892919974356,0
82010,2012,1,44.02976632009383,0.8915498896810731,0
82011,2012,1,44.07271146253389,1.253006730753789,1
82012,2012,1,44.09119199613814,1.171759385378826,0
82013,2012,1,43.87672835496701,1.010595888062056,0
82014,2012,1,43.818728169638185,1.116070603909984,0
82015,2012,1,43.90578088143643,1.070147193485229,0
82016,2012,1,44.32720811620791,1.090307482794393,0
82017,2012,1,43.88786832921186,1.270547177390636,1
82018,2012,1,44.0992261106404,1.543368119057181,0
82019,2012,1,44.1038305827288,1.01575160815463,0
82020,2012,1,43.84718894623674,1.11545266350041,1
82021,2012,1,44.30026758178526,1.124649549760576,1
82022,2012,1,44.250966126993504,0.94978578023063,0
8171,2012,0,49.30886372874335,4.981280150706496,0
8167,2012,0,49.75819588424519,4.304113030814142,0
8164,2012,0,49.38386006202977,4.741165661600754,0
8163,2012,0,49.60894968472651,4.505663406747965,0
81300,2012,1,44.07174308343105,1.853010942034764,0
81302,2012,1,44.09159360036252,2.344867862798676,0
81303,2012,0,43.95481894831824,2.488992749906485,0
81304,2012,1,44.10788085938308,2.120460905501539,1
81306,2012,1,44.01868808470339,2.231801060238894,0
81307,2012,0,43.571358599445325,2.310921357398008,0
81308,2012,0,44.01554540639735,2.385745355698113,0
81309,2012,1,44.070490583965935,1.8020755901767,0
81310,2012,1,43.61781494081313,1.817862303092017,0
81311,2012,0,43.737370675196765,2.19476004845839,0
81312,2012,0,43.496762725459085,2.17944315604857,0
81313,2012,1,43.994252946777536,1.838507906638955,0
81315,2012,1,43.62741741860721,2.100740497180054,0
82172,2012,0,44.31092102375023,1.770876411956786,0
81316,2012,1,43.99649229094359,1.866109307452979,0
81318,2012,1,43.60070728485411,1.783311212735129,0
81319,2012,1,44.006345119652245,2.030432862473087,0
8132,2012,0,49.582194953826246,4.454592434846944,0
81320,2012,1,44.05961685324097,1.902106400649484,0
81322,2012,1,44.042613097486914,2.053664116882545,0
81323,2012,1,43.67759019795475,1.916236801918675,0
81324,2012,1,43.63094799053525,1.791176705140814,0
81325,2012,0,43.54983026727934,2.175560717089687,1
81326,2012,1,43.97031497077864,2.072109378376306,0
8141,2012,0,49.67997882167512,4.481721972441231,0
8151,2012,0,49.53430837944404,4.587784359141111,0
8161,2012,0,49.29454489959255,5.022220227223483,0
8162,2012,0,49.7325267991609,4.619146149374148,0
81317,2012,1,43.89239908724863,2.322469335034842,0
86226,2012,0,46.55467780148635,0.5066183511546061,0
82174,2012,1,44.16431341228337,1.466365041852345,1
82177,2012,1,44.26782748808829,1.272616546801169,0
83152,2012,0,43.1642973412877,6.474774782923778,0
83154,2012,0,43.51123350062324,6.290021877028876,0
8316,2012,0,49.82265855030772,4.8066677892961,0
8326,2012,0,49.45056397422892,5.054848057272061,0
8331,2012,0,49.65883476781462,4.9300445507951896,0
8336,2012,0,49.658587964734345,5.15768970071165,0
8350,2012,0,49.44593780316883,4.776734107885709,0
8361,2012,0,49.849127592131104,4.605170905074258,0
8362,2012,0,49.513180704755726,4.3835241643952845,0
8366,2012,0,49.7003603711504,4.246983009008754,0
8382,2012,0,49.72495920245304,4.306268861232881,0
84002,2012,0,43.73651728676659,5.471366894635171,0
84003,2012,0,43.87939326498368,5.389217578432174,0
84003,2012,0,43.87939326498368,5.389217578432174,1
84003,2012,0,43.87939326498368,5.389217578432174,0
84003,2012,0,43.87939326498368,5.389217578432174,1
84004,2012,0,44.09773805891698,5.031656767351385,1
84006,2012,0,43.82997716584865,5.448093598232966,0
84007,2012,0,43.9352448339495,4.8407157250548085,0
84008,2012,0,44.15477240576979,5.099189489106624,0
84009,2012,0,43.79453975994195,5.646777820954525,0
84010,2012,0,43.69283832607719,5.577693517683078,0
84011,2012,0,43.97402679410504,5.131297761717042,0
84012,2012,0,44.12338568563639,5.028755898267772,0
84013,2012,0,43.86315902886621,5.203657935595721,0
84014,2012,0,43.73791089714137,5.695991272242365,0
84014,2012,0,43.73791089714137,5.695991272242365,1
84014,2012,0,43.73791089714137,5.695991272242365,0
84014,2012,0,43.73791089714137,5.695991272242365,1
84015,2012,0,44.18263937137166,5.213856704973173,0
84016,2012,0,44.04774575332517,4.908041090978523,0
